average_price,total_volume,small_sold,large_sold,x_large_sold,total_bags,small_bags,large_bags,x_large_bags,type,year,region,month,ratio_small_sold,ratio_large_sold,ratio_x_large_sold,ratio_small_bags,ratio_large_bags,ratio_x_large_bags
1.77,538967.37,96105.5,284220.43,81793.52,76847.92,73426.03,3406.65,15.24,conventional,2017,Chicago,November,0.1783141343046426,0.5273425550789838,0.1517596881607137,0.9554719242889073,0.044329761950616234,1.98313760476536e-4
1.94,551605.92,117423.1,268773.52,88632.79,76776.51,74126.58,2647.71,2.22,conventional,2017,Chicago,October,0.21287498147228007,0.48725640943084875,0.1606813610702365,0.9654851464334601,0.03448593847258752,2.89150939525644e-5
2.06,519814.03,84590.83,275588.35,95627.48,64007.37,59543.29,4441.86,22.22,conventional,2017,Chicago,October,0.16273287198500586,0.5301672022973293,0.18396479217769476,0.9302567813675207,0.06939607110868638,3.471475237929632e-4
2.11,546055.57,89191.92,288024.23,93956.96,74882.46,69716.43,5164.92,1.11,conventional,2017,Chicago,October,0.16333854080089322,0.5274632213714073,0.17206483215618515,0.931011481193326,0.06897369557570625,1.4823230967572379e-5
2.22,516320.59,62315.4,296817.34,87406.94,69780.91,66070.17,3699.01,11.73,conventional,2017,Chicago,October,0.12069129375607507,0.5748702371137281,0.1692881161295543,0.9468229921335218,0.05300891031658945,1.6809754988864433e-4
2.14,537708.81,73349.22,293404.88,85663.08,85291.63,77980.21,7213.35,98.07,conventional,2017,Chicago,October,0.1364106717909271,0.5456575651048008,0.15931128225330732,0.914277403304404,0.08457277695361198,0.0011498197419840608
2.07,551895.8,79162.45,322016.51,61656.4,89060.44,79455.71,9519.58,85.15,conventional,2017,Chicago,September,0.1434373118983692,0.583473383925009,0.11171746550707579,0.8921549231061513,0.1068889846041632,9.560922896855214e-4
2.15,553215.27,59561.15,315414.15,100807.96,77432.01,69984.74,7392.83,54.44,conventional,2017,Chicago,September,0.10766360444099816,0.5701472231596211,0.1822219404753596,0.9038218173595133,0.09547511423247311,7.030684080136884e-4
2.02,590590.1,65245.47,318095.5,114858.97,92390.16,82436.76,7822.29,2131.11,conventional,2017,Chicago,September,0.11047504859969716,0.5386062177473006,0.19448170567031178,0.8922677479939422,0.0846658345434189,0.023066417462638877
2,614460.2,65246.8,343566.36,114879.68,90767.36,79318.59,7988.55,3460.22,conventional,2017,Chicago,September,0.10618555929253026,0.5591352540001777,0.1869603271294056,0.8738668834259363,0.0880112630795916,0.038121853494472016
1.93,624618.47,87298.17,336708.41,115570.89,85041,74670.87,8186.79,2183.34,conventional,2017,Chicago,August,0.13976238967125004,0.5390625256406523,0.1850263729793325,0.8780572900130524,0.09626874096024271,0.025673969026704768
1.88,674811.14,91477.74,349704,140354.25,93275.15,79635.38,9073.11,4566.66,conventional,2017,Chicago,August,0.13556050660337352,0.5182249955150414,0.20799041640006122,0.8537684474375009,0.09727253185869979,0.04895902070379946
1.89,640354.46,64033.75,355733.16,135484.85,85102.7,72282.38,8346.94,4473.38,conventional,2017,Chicago,August,0.09999735146687352,0.5555253882357593,0.21157789702909233,0.8493547208255439,0.09808078944616329,0.052564489728292994
1.72,692140.55,68696.24,401419.79,136884.94,85139.58,71189.43,8973.49,4976.66,conventional,2017,Chicago,August,0.09925186437927962,0.579968606087304,0.1977704383885614,0.8361496497868558,0.10539739566485998,0.05845295454828412
1.62,735265.55,76110.93,447892.34,134637.19,76625.09,66465.51,7716.18,2443.4,conventional,2017,Chicago,July,0.10351488656037262,0.6091572493774529,0.18311369273319006,0.8674118359926233,0.10070043637142874,0.031887727635947966
1.59,752799.06,79551.49,459858.58,127440.73,85948.26,73112.31,7949.29,4886.66,conventional,2017,Chicago,July,0.10567426850931509,0.6108649763723137,0.16928917259806353,0.8506549172723218,0.09248924876431472,0.05685583396336354
1.54,801887.84,91095.18,486178.44,129762.05,94852.17,84928.16,5909.57,4014.44,conventional,2017,Chicago,July,0.11360089959713068,0.6062923213800074,0.16182069801681992,0.8953739276602739,0.06230294994832485,0.04232312239140127
1.54,880107.48,82890.07,504037.61,168507.26,124672.54,122061.96,658.36,1952.22,conventional,2017,Chicago,July,0.0941817583461511,0.5727000638603822,0.19146213823793432,0.9790605052243262,0.005280713780275914,0.015658780995398025
1.45,943746.5,128743.48,534893.06,149582.02,130527.94,128738.67,327.15,1462.12,conventional,2017,Chicago,July,0.13641743836930786,0.5667762052627481,0.15849809244325674,0.9862920536400099,0.0025063599410210563,0.011201586418968994
1.44,868770.67,132426.14,473567.46,139914.23,122862.84,119020.04,764.05,3078.75,conventional,2017,Chicago,June,0.1524293401847924,0.5451006535476157,0.1610485192830002,0.9687228457359442,0.006218723252693817,0.025058431011361938
1.53,862382.95,68578.06,549159.54,138493.75,106151.6,103151.37,528.32,2471.91,conventional,2017,Chicago,June,0.07952158608887154,0.6367931323317559,0.16059425803814883,0.9717363657259993,0.004977032847361698,0.02328660142663888
1.6,807370.03,87526.68,514710.25,122729.21,82403.89,76117.78,1456,4830.11,conventional,2017,Chicago,June,0.10840962228929898,0.6375146845616749,0.15201110449938302,0.9237158585595898,0.017669068778185106,0.05861507266222504
1.64,776194.77,79878.4,493631.53,132270.53,70414.31,61829.43,2440.78,6144.1,conventional,2017,Chicago,June,0.10291025279647271,0.6359634837529246,0.17040894259053047,0.8780804640420392,0.034663124583625124,0.08725641137433571
1.63,781085.77,62151.32,538899.85,103858.53,76176.07,69117.6,1927.78,5130.69,conventional,2017,Chicago,May,0.07957041644735123,0.6899368426594175,0.13296686995078658,0.9073400609929076,0.02530689755982423,0.06735304144726814
1.64,764241.14,67698.15,496380.19,123099.28,77063.52,67000.24,2740.06,7323.22,conventional,2017,Chicago,May,0.08858218493707365,0.6495072877128808,0.16107387257377953,0.8694157754538074,0.03555586352660766,0.09502836101958488
1.6,792532.64,99653.4,470279.57,147524.4,75075.27,68906.93,2127.03,4041.31,conventional,2017,Chicago,May,0.12574043638127005,0.5933882672642984,0.18614299595282283,0.9178379245256126,0.02833196603888338,0.053830109435503856
1.51,976084.98,133904.86,591928.07,162708.29,87543.76,75728.85,2304.19,9510.72,conventional,2017,Chicago,May,0.13718565774877511,0.6064308765410978,0.16669479946305496,0.8650399525905674,0.026320436773563303,0.10863961063586942
1.62,787324.19,81817.28,498579.75,125905.46,81021.7,72854.76,2421.11,5745.83,conventional,2017,Chicago,April,0.10391815854152786,0.6332585183239449,0.15991565050224105,0.8992005845347604,0.02988224142421105,0.07091717404102851
1.63,719367.5,81460.1,470214.98,94819.76,72872.66,66653.73,1911.72,4307.21,conventional,2017,Chicago,April,0.11323850465860635,0.6536505749842744,0.1318099024490264,0.9146603129349196,0.02623370685247389,0.05910598021260648
1.65,742675.28,65083.44,490301.8,104457.58,82832.46,75155.6,2307.78,5369.08,conventional,2017,Chicago,April,0.08763377717378718,0.6601832768689971,0.14065040646027696,0.9073206325153207,0.02786081688265687,0.06481855060202243
1.65,699592.47,70040.01,454691.92,102227.68,72632.86,63362.77,2625.56,6644.53,conventional,2017,Chicago,April,0.10011544292350659,0.6499382704905329,0.14612461452022205,0.8723705771740229,0.03614837691920709,0.09148104590677002
1.65,676300.83,64888.08,452598.7,97671.17,61142.88,56000.95,934.56,4207.37,conventional,2017,Chicago,April,0.09594558681822113,0.6692268882769227,0.1444197103824344,0.9159030454568055,0.015284854099119963,0.0688121004440746
1.64,656875.03,60039.23,432870.45,101928.61,62036.74,56904.92,1563.34,3568.48,conventional,2017,Chicago,March,0.0914012974431377,0.6589844798941437,0.1551719967190715,0.9172777292939636,0.02520022812288331,0.057522042583153146
1.64,678898.01,61927.68,448962.74,103000.56,65007.03,61719.23,814.44,2473.36,conventional,2017,Chicago,March,0.09121794303094216,0.6613110266739477,0.15171728077388236,0.9494239315347894,0.012528491149341849,0.03804757731586876
1.66,665364.72,59930.13,446178.36,105820.92,53435.31,47528.05,1346.79,4560.47,conventional,2017,Chicago,March,0.09007109664606203,0.6705771234759788,0.1590419762562704,0.8894502530255743,0.02520412064606718,0.08534562632835854
1.62,680803.2,59136.57,454626.1,98165.17,68875.36,62917.85,1104.45,4853.06,conventional,2017,Chicago,March,0.08686294365243877,0.6677790292407556,0.14419023001066975,0.9135030292400649,0.016035487872586074,0.07046148288734898
1.61,674827.05,52553.89,442525.98,110938.64,68808.54,62915.36,1403.34,4489.84,conventional,2017,Chicago,February,0.07787756877854851,0.6557620652580538,0.16439566256272625,0.9143539450190341,0.020394852150619678,0.06525120283034636
1.27,728402.35,61491.2,461727.3,133540.34,71643.51,64795.3,1514.44,5333.77,conventional,2017,Chicago,February,0.08441927734033258,0.6338904590299578,0.18333320863119126,0.9044126955812188,0.021138551140221916,0.07444875327855936
1.05,874349.55,144293.33,454380.75,187793.92,87881.55,81975.72,2104.44,3801.39,conventional,2017,Chicago,February,0.16502934095408409,0.5196785999375192,0.2147812851278988,0.9327978398196208,0.023946323204358595,0.04325583697602056
0.7,1621253.97,378806.26,912672.33,224554.5,105220.88,94444.33,1936.79,8839.76,conventional,2017,Chicago,February,0.2336501664819362,0.562942232918634,0.13850667702605535,0.897581639689765,0.018406897946491228,0.08401146236374377
1.1,830499.38,86213.34,511365.64,135946.07,96974.33,85615.7,1691.15,9667.48,conventional,2017,Chicago,January,0.10380903595617373,0.6157327173441117,0.1636919584455319,0.8828697243899494,0.017439151165055743,0.09969112444499487
1.21,845065.66,120093.41,497235.79,136328.96,91407.5,83227.7,1680.17,6499.63,conventional,2017,Chicago,January,0.14211133605878626,0.5883990008539691,0.16132351183220484,0.9105128134999863,0.018381095643136506,0.07110609085687718
1.23,776820.81,78836.36,480071.92,142550.33,75362.2,67302.01,1595.12,6465.07,conventional,2017,Chicago,January,0.10148590123377359,0.6179956996775099,0.1835047776333386,0.8930473101899891,0.021166048761846124,0.08578664104816473
1.16,822522.24,79629.99,499835.88,151447.25,91609.12,81467.82,1420.05,8721.25,conventional,2017,Chicago,January,0.0968119597592887,0.6076867660137676,0.18412541647506092,0.8892981397485317,0.015501185908127924,0.0952006743433405
1.15,803348.87,87695.7,531287.44,114647.36,69718.37,63550.62,1078.38,5089.37,conventional,2017,Chicago,January,0.10916266055119987,0.6613408692539767,0.14271179593493422,0.9115333591419307,0.015467659384463523,0.07299898147360588
0.86,278128.16,86072.67,43570.02,18071.02,130414.45,120022.99,10142.47,248.99,conventional,2017,CincinnatiDayton,December,0.3094712523895459,0.1566544718089675,0.06497371571436708,0.9203197191722237,0.07777105987871742,0.0019092209490589426
1.36,159238.4,34443.54,41602.51,20559.93,62632.42,48089.04,14510.77,32.61,conventional,2017,CincinnatiDayton,December,0.2163017211928781,0.26125928168080065,0.12911414583417066,0.7677978912518469,0.23168145187428493,5.20656873868198e-4
1.3,169219.79,21459.6,53838.76,9956.49,83964.94,57656.39,26216.68,91.87,conventional,2017,CincinnatiDayton,December,0.126814954681128,0.3181587685459248,0.05883762176988873,0.6866721991345435,0.3122336537130855,0.0010941471523709778
1.16,234296.59,5977.05,88000.51,505.01,139814.02,38355.47,101403.35,55.2,conventional,2017,CincinnatiDayton,December,0.025510614559093668,0.3755944975554275,0.00215543043114712,0.2743320734215353,0.7252731163870405,3.9481019142429357e-4
1.05,302992,5197,133150,1399,163245,20306,142867,73,conventional,2017,CincinnatiDayton,December,0.0171522680466811,0.43945054654908383,0.004617283624650156,0.12438972097154584,0.8751692241722564,4.4718061808937486e-4
1.23,165103,3566,62154,475,98908,15934,82960,14,conventional,2017,CincinnatiDayton,November,0.021598638425710012,0.3764559093414414,0.0028769919383657473,0.1610992033000364,0.838759251021151,1.4154567881263395e-4
1.01,247158,4314,89762,793,152289,19201,132886,203,conventional,2017,CincinnatiDayton,November,0.01745442186779307,0.363176591492082,0.0032084739316550546,0.12608264549639173,0.872590929088772,0.0013329918772859498
0.9,324830,5473,119880,868,198609,16033,182385,190,conventional,2017,CincinnatiDayton,November,0.016848813225379428,0.3690545823969461,0.0026721669796508944,0.08072645247697738,0.9183118589792003,9.566535252682406e-4
1.01,320427.23,4581.41,121602.23,862.16,193381.43,19496.38,173702.6,182.45,conventional,2017,CincinnatiDayton,November,0.014297817323452817,0.3795003002709851,0.002690657719695046,0.10081826367712764,0.8982382641394265,9.434721834459493e-4
1.42,233003.46,4682.7,80070.26,505.32,147745.18,28319.17,119249.87,176.14,conventional,2017,CincinnatiDayton,October,0.0200971264546887,0.3436440815084892,0.0021687231597333364,0.19167576228205888,0.8071320499254189,0.001192187792522233
1.75,181203.19,4778.41,59196.88,377.61,116850.29,31734.98,85072.27,43.04,conventional,2017,CincinnatiDayton,October,0.02637045186676901,0.3266878469413259,0.0020839037105251845,0.2715866601614767,0.728045005279833,3.683345586904406e-4
1.81,182274.57,6137.38,59691.71,574.34,115871.14,21562.09,94257.73,51.32,conventional,2017,CincinnatiDayton,October,0.03367107106602967,0.3274823800160384,0.0031509606633552886,0.1860868029778597,0.813470291221783,4.429058003571899e-4
1.9,170365.8,6658.45,50674.92,588.2,112444.23,19544.28,92860.76,39.19,conventional,2017,CincinnatiDayton,October,0.03908325497253557,0.29744772718468143,0.0034525708798362116,0.17381309827992064,0.8258383733874117,3.4852833266767e-4
1.86,183683.68,7514.77,58917.31,626.22,116625.38,22881.73,93645.32,98.33,conventional,2017,CincinnatiDayton,October,0.040911473463510754,0.32075419002929384,0.003409230477089745,0.1961985461483598,0.8029583269096315,8.431269420086777e-4
1.79,182714.75,4560.35,68227.85,614.28,109312.27,22411.54,86693.86,206.87,conventional,2017,CincinnatiDayton,September,0.024958849791820312,0.3734118345672695,0.0033619617463833654,0.20502309576043018,0.7930844359924096,0.0018924682471601769
1.79,184434.69,4223.33,69168.18,711.18,110332,25990.15,84078.27,263.58,conventional,2017,CincinnatiDayton,September,0.022898783303726647,0.37502803838041526,0.0038559991073262843,0.2355631185875358,0.7620479099445311,0.0023889714679331472
1.75,210180.81,4525.65,74602.5,668.52,130384.14,28410.44,101680.76,292.94,conventional,2017,CincinnatiDayton,September,0.02153217508296785,0.3549443928777323,0.003180689997340861,0.21789797440087422,0.7798552799443245,0.0022467456548012667
1.72,212627.84,4651.19,73801.87,817.07,133357.71,28780.49,104144.22,433,conventional,2017,CincinnatiDayton,September,0.021874793065668162,0.34709410583298966,0.003842723511653037,0.21581421876545423,0.7809388748502055,0.003246906384340283
1.31,253876.89,4199.84,88697.4,645.63,160334.02,21251.16,138455,627.86,conventional,2017,CincinnatiDayton,August,0.016542821207554573,0.3493716974396527,0.0025430829879789373,0.13254304981562864,0.863541000219417,0.0039159499649544125
1.15,307618.14,4339.15,107640.2,884.18,194754.61,21955.22,172119.45,679.94,conventional,2017,CincinnatiDayton,August,0.014105637593413703,0.34991499526003245,0.0028742778302996044,0.11273273582586826,0.8837759989352757,0.0034912652388562207
1.34,261153.8,4609.64,92313.29,1103.12,163127.75,21883.1,140667.78,576.87,conventional,2017,CincinnatiDayton,August,0.017651054665871226,0.35348246895124635,0.00422402431057867,0.13414701054848116,0.8623166812513505,0.003536308200168273
1.46,236484.9,4310.92,88272.35,1301.36,142600.27,23000,119014.47,585.8,conventional,2017,CincinnatiDayton,August,0.018229155434448457,0.3732684412408573,0.0055029306310889195,0.16129001719281458,0.8346019961953789,0.004107986611806555
1.48,213593.1,3801.61,82403.53,856.06,126531.9,16005.11,109831.76,695.03,conventional,2017,CincinnatiDayton,July,0.017798374572961392,0.3857967790158015,0.004007901004292741,0.12649071103808607,0.868016365833438,0.005492923128475902
1.47,215667.84,4245.43,85748.65,1095.65,124578.11,14922.7,109212.65,442.76,conventional,2017,CincinnatiDayton,July,0.019685039735177948,0.39759590488781266,0.005080266023900458,0.11978589175899362,0.8766600328099374,0.003554075431068909
1.5,218147.06,3860.38,91780.98,1529.18,120976.52,16210.98,104180.62,584.92,conventional,2017,CincinnatiDayton,July,0.017696227489841027,0.4207298507713099,0.007009858395524561,0.13400104416956282,0.8611639680162728,0.004834987814164269
1.09,255253.55,3260.92,95015.46,1259.09,155718.08,38542.84,116563.71,611.53,conventional,2017,CincinnatiDayton,July,0.012775218993036533,0.3722395241907508,0.004932703188653008,0.24751679445315533,0.7485560443591394,0.003927161187705371
0.79,336087.28,3711.44,101205.94,1278,229891.9,35260.34,193552.3,1079.26,conventional,2017,CincinnatiDayton,July,0.011043083808467847,0.3011299326770117,0.0038025836621963195,0.15337791370639853,0.8419274450295987,0.004694641264002777
